ID,USO,TIPO_ARMA,MARCA,CALIBRE,FORCA,NUMERACAO_ARMA,FABRICACAO,QUALIFICACAO,RELACAO,AMBIENTE,DATA_HORA_FATO,ANO_FATO,MES_FATO,MES_FATO_TEXTO,DIA_FATO,DIA_SEMANA_FATO,HORA_FATO,TURNO,CIDADE_FATO,BAIRRO_FATO,ENDERECO_FATO,PT_REF_FATO,RISP,AISP,LONGITUDE,LATITUDE
43175,PERMITIDO,ESPINGARDA,CBC,12,PM,A0K4150373,NACIONAL,PORTE ILEGAL,Apreendida,Sem Informação,14/05/2022 15:00:00,2022,5,Mai,14,Sáb,15,Tarde,Atalaia,Zona Rural,ASSENTAMENTO SÃO PEDRO (POVOADO OURICURI	),SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,000174","-9,510027"
43174,PERMITIDO,REVOLVER,TAURUS,38,PM,101230,NACIONAL,POSSE ILEGAL,Apreendida,Estabelecimento Comercial,14/05/2022 17:00:00,2022,5,Mai,14,Sáb,17,Tarde,Paulo Jacinto,Centro,"RUA DR EMANOEL VASCONCELOS-PROXIMO AO POSTO DE GASOLINA (Latitude -9,362332 Longitude -36,3696843567)",PROXIMO A RUA DA DELEGACIA,3ª RISP,18ª AISP,"-36,367557","-9,364325"
43177,PERMITIDO,REVOLVER,COLT,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,14/05/2022 19:00:00,2022,5,Mai,14,Sáb,19,Noite,Passo de Camaragibe,Zona Rural,"POVOADO ESTÂNCIA-PROXIMO AO MARCINEIRO (Latitude -9,310727 Longitude -35,4136369000)",EM FRENTE AO CONDMINIO OCA,2ª RISP,15ª AISP,"-35,413637","-9,310727"
43178,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,14/05/2022 20:00:00,2022,5,Mai,14,Sáb,20,Noite,Inhapi,Centro,AVENIDA CORONEL JOÃO MALTA DE SÁ,SEM INFORMAÇÃO,4ª RISP,24ª AISP,"-37,749586","-9,223267"
43180,NI,ESPINGARDA,NI,NI,PM,,NI,PORTE ILEGAL,Apreendida,,14/05/2022 22:01:00,2022,5,Mai,14,Sáb,22,Noite,Satuba,Centro,TRAVESSA PRIMEIRA SANTA TEREZA,,1ª RISP,09ª AISP,"-35,827457","-9,574853"
43181,PERMITIDO,ESPINGARDA,ARTESANAL,28,PM,,NI,POSSE ILEGAL,Apreendida,,14/05/2022 22:50:00,2022,5,Mai,14,Sáb,22,Noite,Satuba,Zona Rural,FAZENDA PEDRINHAS,"-9°34''35"", -35°49''34""",1ª RISP,09ª AISP,"-35,875303","-9,58845"
43182,NI,ESPINGARDA,ARTESANAL,NI,PM,,NI,POSSE ILEGAL,Apreendida,,14/05/2022 22:50:00,2022,5,Mai,14,Sáb,22,Noite,Satuba,Zona Rural,FAZENDA PEDRINHAS,"-9°34''35"", -35°49''34""",1ª RISP,09ª AISP,"-35,875303","-9,58845"
43192,PERMITIDO,REVOLVER,TAURUS,38,PM,LU96264,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,14/05/2022 23:00:00,2022,5,Mai,14,Sáb,23,Noite,Piaçabuçu,Centro,AL 101 SUL-ESPAÇO DE EVENTO LAMPIÃO,ESPAÇO LAMPIÃO,3ª RISP,19ª AISP,"-36,429092","-10,407669"
43193,PERMITIDO,ESPINGARDA,CBC,28,PM,236449,NACIONAL,POSSE ILEGAL,Apreendida,,15/05/2022 12:54:00,2022,5,Mai,15,Dom,12,Tarde,São José da Laje,Zona Rural,"QUADRA S, 15","-9°2'7"", -36°2'22"", 295,1M, 293°",2ª RISP,12ª AISP,"-36,039444","-9,035278"
43220,PERMITIDO,ESPINGARDA,NI,28,PM,,NI,POSSE ILEGAL,Apreendida,,16/05/2022 22:18:00,2022,5,Mai,16,Seg,22,Noite,Maceió,Ipioca,ALTO DO BOI / ANTIGA FAZENDA DA LARANJINHA,FAZENDA DO SEU JUNIOR TENORIO,1ª RISP,01ª AISP,"-35,607716","-9,528406"
43219,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,POSSE ILEGAL,Apreendida,,16/05/2022 22:18:00,2022,5,Mai,16,Seg,22,Noite,Maceió,Ipioca,ALTO DO BOI / ANTIGA FAZENDA DA LARANJINHA,FAZENDA DO SEU JUNIOR TENORIO,1ª RISP,01ª AISP,"-35,607716","-9,528406"
43240,PERMITIDO,REVOLVER,ROSSI,38,PM,171935,NACIONAL,DESOVA,Apreendida,,16/05/2022 23:21:00,2022,5,Mai,16,Seg,23,Noite,Maceió,Cidade Universitária,QUADRA E 9,"PROXIMO AO BSG CONSTRUÇOES, EM DIREÇÃO A ESTRADA DA UTINGA",1ª RISP,07ª AISP,"-35,819196","-9,537736"
43241,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,POSSE ILEGAL,Apreendida,Outro,17/05/2022 13:00:00,2022,5,Mai,17,Ter,13,Tarde,Maceió,Cidade Universitária,RESIDENCIAL SÃO FRANCISCO 2-RUA PRESIDENTE GETÚLIO VARGAS-PRÓXIMO AO CHECK-IN MOTEL,RUA DO MOTEL CHECK IN,1ª RISP,07ª AISP,"-35,793789","-9,527731"
43242,PERMITIDO,PISTOLA,TAURUS,380,PM,KOA38046,NACIONAL,POSSE ILEGAL,Apreendida,Outro,17/05/2022 13:00:00,2022,5,Mai,17,Ter,13,Tarde,Maceió,Cidade Universitária,RESIDENCIAL SÃO FRANCISCO 2-RUA PRESIDENTE GETÚLIO VARGAS-PRÓXIMO AO CHECK-IN MOTEL,RUA DO MOTEL CHECK IN,1ª RISP,07ª AISP,"-35,793789","-9,527731"
43246,PERMITIDO,REVOLVER,ROSSI,38,PM,8195,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,17/05/2022 15:00:00,2022,5,Mai,17,Ter,15,Tarde,Maceió,Rio Novo,"RUA DA AREIA (Latitude -9,572228 Longitude -35,8071734000)",PX AO POSTO DE SAÚDE,1ª RISP,04ª AISP,"-35,807072","-9,571433"
43315,PERMITIDO,REVOLVER,TAURUS,38,PC,533630,NACIONAL,POSSE ILEGAL,Apreendida,Outro,17/05/2022 16:00:00,2022,5,Mai,17,Ter,16,Tarde,Maceió,Jacintinho,RUA JARDINEIRA-EM FRENTE A TORRE DA OI,EM FRENTE A TORRE DA OI,1ª RISP,05ª AISP,"-35,726071","-9,653357"
43248,PERMITIDO,ESPINGARDA,NI,28,PM,,NI,POSSE ILEGAL,Apreendida,Outro,17/05/2022 19:00:00,2022,5,Mai,17,Ter,19,Noite,Rio Largo,Tabuleiro do Pinto,"TRAVESSA PRIMAVERA, 429 - BAIRRO PREFEITO ANTONIO LINS DE SOUSA",BAR DA GALEGA,1ª RISP,09ª AISP,"-35,810481","-9,506623"
43244,NI,ESPINGARDA,NI,NI,PM,,NI,POSSE ILEGAL,Apreendida,,17/05/2022 19:03:00,2022,5,Mai,17,Ter,19,Noite,São Sebastião,Zona Rural,POVOADO CANABRAVA,NO ESTABELECIMENTO TEQUILAS BAR,3ª RISP,19ª AISP,"-36,560229","-9,987559"
43243,PERMITIDO,ESPINGARDA,ROSSI,28,PM,,NACIONAL,POSSE ILEGAL,Apreendida,,17/05/2022 19:03:00,2022,5,Mai,17,Ter,19,Noite,São Sebastião,Zona Rural,POVOADO CANABRAVA,NO ESTABELECIMENTO TEQUILAS BAR,3ª RISP,19ª AISP,"-36,560229","-9,987559"
43247,PERMITIDO,REVOLVER,COLT,38,PM,46257,NACIONAL,DESOVA,Apreendida,,17/05/2022 19:36:00,2022,5,Mai,17,Ter,19,Noite,Maceió,Vergel do Lago,AV. SENADOR RUI PALMEIRA,PROX MONUMENTO DO MILENIO,1ª RISP,02ª AISP,"-35,755269","-9,650083"
43301,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,Via Pública,18/05/2022 01:00:00,2022,5,Mai,18,Qua,1,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA/PX. À PANIFICAÇÃO LIMA ROCHA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43309,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43306,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43307,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43305,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43302,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43312,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43310,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43303,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43311,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43308,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43304,PERMITIDO,ESPINGARDA,NI,32,PM,,NI,DESOVA,Apreendida,,18/05/2022 03:29:00,2022,5,Mai,18,Qua,3,Madrugada,Maceió,Feitosa,GROTA DO MOISÉS - REGIÃO DE MATA,PX. À PANIFICAÇÃO LIMA ROCHA,1ª RISP,05ª AISP,"-35,722861","-9,628424"
43290,PERMITIDO,PISTOLA,TAURUS,9,PM,ABK036206,NACIONAL,POSSE ILEGAL,Apreendida,Residência,18/05/2022 10:00:00,2022,5,Mai,18,Qua,10,Manhã,Arapiraca,Boa Vista,"RUA LUCIANA RODRIGUES DE ARAUJO (Latitude -9,784288 Longitude -36,6387914874)",RESIDENCIAL MORADA DO SOL,3ª RISP,17ª AISP,"-36,638841","-9,784551"
43291,PERMITIDO,REVOLVER,TAURUS,38,PM,1920258,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,18/05/2022 16:00:00,2022,5,Mai,18,Qua,16,Tarde,Maceió,Tabuleiro do Martins,"RUA SANTO ANTÔNIO, 06-CONDOMÍNIO ANTÔNIO RAMOS",ENCONTRO DO SOL CONSTRUÇÕES,1ª RISP,08ª AISP,"-35,754774","-9,56345"
43346,PERMITIDO,REVOLVER,TAURUS,38,PM,993501,NACIONAL,POSSE ILEGAL,Apreendida,Estabelecimento Comercial,20/05/2022 10:00:00,2022,5,Mai,20,Sex,10,Manhã,Marechal Deodoro,Centro,LOT. SÃO JOSÉ PROX A PRAÇA SÃO JOSÉ.,SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,89695","-9,712286"
43348,PERMITIDO,ESPINGARDA,NI,20,PM,,NI,PORTE ILEGAL,Apreendida,Estabelecimento Comercial,20/05/2022 13:00:00,2022,5,Mai,20,Sex,13,Tarde,Maceió,Petrópolis,AVENIDA LOURIVAL LOBO FERREIRA QUADRA C2-OFICINA PRIME CAR PINTURAS,SEM INFORMAÇÃO,1ª RISP,04ª AISP,"-35,754639","-9,60899"
43349,PERMITIDO,REVOLVER,TAURUS,38,PM,D856792,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,20/05/2022 14:00:00,2022,5,Mai,20,Sex,14,Tarde,São Miguel dos Milagres,Zona Rural,"POVOADO DOS SEM TETO-RODOVIA AL 101 NORTE (Latitude -9,270116 Longitude -35,3762129628)",ÀS MARGENS DA AL 101 NORTE,2ª RISP,15ª AISP,"-35,378423","-9,271443"
43352,PERMITIDO,REVOLVER,TAURUS,38,PM,7118,NACIONAL,POSSE ILEGAL,Apreendida,Residência,20/05/2022 18:00:00,2022,5,Mai,20,Sex,18,Noite,Arapiraca,Zona Rural Leste,SÍTIO ALAZÃO- RUA PROJETADA-LOTEAMENTO NOVA AMÉRICA-POR TRÁS DO VENEZA MOTEL,POR TRÁS DO VENEZA MOTEL,3ª RISP,17ª AISP,"-36,625519","-9,802974"
43353,NI,GARRUNCHA,ARTESANAL,NI,PM,,NI,PORTE ILEGAL,Apreendida,Residência,20/05/2022 21:00:00,2022,5,Mai,20,Sex,21,Noite,Murici,Centro,"CONJUNTO ASTOLFO LOPES-RUA CARLITO DAMACENO - ASTOLFO LOPES (Latitude -9,311121 Longitude -35,9396070000)",SEM INFORMAÇÃO,2ª RISP,12ª AISP,"-35,940251","-9,311489"
43354,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,21/05/2022 01:00:00,2022,5,Mai,21,Sáb,1,Madrugada,Porto Calvo,Centro,"RODOVIA AL 465 NORTE-PRÓXIMO AO RESTAURANTE QUEDA D'ÁGUA-Latitude -9,064437 Longitude -35,3807078623",SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,38125","-9,063874"
43358,NI,ESPINGARDA,ARTESANAL,NI,PM,,NI,POSSE ILEGAL,Apreendida,Via Pública,21/05/2022 09:00:00,2022,5,Mai,21,Sáb,9,Manhã,Atalaia,Zona Rural,POVOADO FLOR DA SERRA/OURICURI,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,176358","-9,542841"
43357,PERMITIDO,REVOLVER,ROSSI,38,PM,D457347,NACIONAL,PORTE ILEGAL,Apreendida,Área Rural,21/05/2022 11:00:00,2022,5,Mai,21,Sáb,11,Manhã,São Miguel dos Campos,Zona Rural,"POVOADO TOQUE (Latitude -9,600533 Longitude -35,6860715000)",SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,158096","-9,767206"
43360,PERMITIDO,REVOLVER,ROSSI,38,PM,J33255,NACIONAL,POSSE ILEGAL,Apreendida,Outro,21/05/2022 17:00:00,2022,5,Mai,21,Sáb,17,Tarde,Maceió,Santos Dumont,"AV. TANCREDO NEVES, 51 - NA RUA DO BAR DO PITU",SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,790216","-9,557767"
43367,PERMITIDO,REVOLVER,ROSSI,38,PM,AA867877,NACIONAL,POSSE ILEGAL,Apreendida,,22/05/2022 16:49:00,2022,5,Mai,22,Dom,16,Tarde,Maceió,Cidade Universitária,CONJ. EUSTÁQUIO GOMES,"Latitude -9,541830 Longitude -35,7832275000",1ª RISP,07ª AISP,"-35,786234","-9,540323"
43368,PERMITIDO,ESPINGARDA,NI,28,PM,,NI,DESOVA,Apreendida,Área Rural,22/05/2022 20:00:00,2022,5,Mai,22,Dom,20,Noite,Marechal Deodoro,Zona Rural,POVOADO MALHADAS-BAIRRO CABREIRAS,SEM INFORMAÇÃO,1ª RISP,10ª AISP,"-35,88409","-9,767184"
43387,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Área Rural,22/05/2022 23:00:00,2022,5,Mai,22,Dom,23,Noite,Estrela de Alagoas,Zona Rural,"POVOADO MATA- BURRO (Latitude -9,402899 Longitude -36,6879590210)",PRÓXIMO AO MATA BURRO,3ª RISP,18ª AISP,"-36,80577","-9,434939"
43389,PERMITIDO,REVOLVER,TAURUS,38,PM,1198752,NACIONAL,POSSE ILEGAL,Apreendida,Sem Informação,23/05/2022 19:00:00,2022,5,Mai,23,Seg,19,Noite,Maceió,Cidade Universitária,"CONJ. DENISSOM MENEZES, QUADRA 2, 53 - PRÓXIMO AO MERCADINHO J NETO.",MERCADINHO J NETO,1ª RISP,07ª AISP,"-35,769924","-9,544947"
43391,PERMITIDO,REVOLVER,NI,32,PM,,NI,PORTE ILEGAL,Apreendida,,23/05/2022 22:51:00,2022,5,Mai,23,Seg,22,Noite,Maceió,Ouro Preto,RUA SÃO FRANCISCO,RUA PRINCIPAL DO OURO PRETO,1ª RISP,03ª AISP,"-35,729934","-9,607666"
43392,PERMITIDO,REVOLVER,ROSSI,38,PM,68437,NACIONAL,PORTE ILEGAL,Apreendida,,23/05/2022 23:07:00,2022,5,Mai,23,Seg,23,Noite,Major Isidoro,Centro,BAIRO DE FÁTIMA,"Latitude -9,533201 Longitude -36,9795796158",4ª RISP,23ª AISP,"-36,982089","-9,533442"
43418,PERMITIDO,REVOLVER,SMITH & WESSON,38,PM,537226,NACIONAL,PORTE ILEGAL,Apreendida,Área Rural,24/05/2022 06:00:00,2022,5,Mai,24,Ter,6,Manhã,Viçosa,Zona Rural,"PRÓXIMO AO POVOADA ANEL-DEFRONTE LINHA DO TREM, PRÓXIMO CACHOEIRA DO ANEL",SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,334824","-9,370967"
43419,PERMITIDO,REVOLVER,TAURUS,38,PM,EA38944,NACIONAL,PORTE ILEGAL,Apreendida,Área Rural,24/05/2022 06:00:00,2022,5,Mai,24,Ter,6,Manhã,Viçosa,Zona Rural,"PRÓXIMO AO POVOADA ANEL-DEFRONTE LINHA DO TREM, PRÓXIMO CACHOEIRA DO ANEL",SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,334824","-9,370967"
43413,PERMITIDO,ESPINGARDA,CBC,12,PM,6010,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,24/05/2022 07:00:00,2022,5,Mai,24,Ter,7,Manhã,Piranhas,Zona Rural,POVOADO PIAU-RIACHO DO CEMITÉRIO,SEM INFORMAÇÃO,4ª RISP,24ª AISP,"-37,670201","-9,478405"
43416,PERMITIDO,PISTOLA,ASTRA,32,PM,,ESTRANGEIRA,PORTE ILEGAL,Apreendida,,24/05/2022 16:55:00,2022,5,Mai,24,Ter,16,Tarde,Maceió,Cidade Universitária,RUA PADRE CICERO,PROXIMO A FARMACIA DO TRABALHADOR,1ª RISP,07ª AISP,"-35,754867","-9,542121"
43440,PERMITIDO,PISTOLA,NI,380,PC,,NI,PORTE ILEGAL,Apreendida,Via Pública,25/05/2022 00:00:00,2022,5,Mai,25,Qua,0,Madrugada,Maceió,Santos Dumont,AV. ENGENHEIRO CORINTHO CAMPELO DA PAZ-PRÓXIMO AO COLÉGIO MAHATMA GANDHI,PRÓXIMO AO COLÉGIO MAHATMA GANDHI,1ª RISP,07ª AISP,"-35,789176","-9,549833"
43441,PERMITIDO,REVOLVER,NI,38,PC,,NI,PORTE ILEGAL,Apreendida,Via Pública,25/05/2022 00:00:00,2022,5,Mai,25,Qua,0,Madrugada,Maceió,Santos Dumont,AV. ENGENHEIRO CORINTHO CAMPELO DA PAZ-PRÓXIMO AO COLÉGIO MAHATMA GANDHI,PRÓXIMO AO COLÉGIO MAHATMA GANDHI,1ª RISP,07ª AISP,"-35,789176","-9,549833"
43434,PERMITIDO,ESPINGARDA,NI,20,PM,,NI,PORTE ILEGAL,Apreendida,,25/05/2022 18:28:00,2022,5,Mai,25,Qua,18,Noite,Santana do Ipanema,Centro,TRAVESSA MAURICIO AMANCIO,"Latitude -9,361818 Longitude -37,2504036532",4ª RISP,23ª AISP,"-37,248366","-9,361579"
43433,PERMITIDO,REVOLVER,TAURUS,38,PM,1646458,NACIONAL,PORTE ILEGAL,Apreendida,,25/05/2022 18:28:00,2022,5,Mai,25,Qua,18,Noite,Santana do Ipanema,Centro,TRAVESSA MAURICIO AMANCIO,"Latitude -9,361818 Longitude -37,2504036532",4ª RISP,23ª AISP,"-37,248366","-9,361579"
43436,PERMITIDO,REVOLVER,ROSSI,32,PM,,NACIONAL,DESOVA,Apreendida,,25/05/2022 18:51:00,2022,5,Mai,25,Qua,18,Noite,Maceió,Canaã,RUA PORTO CALVO,PRÓXIMO À ESCOLINHA FUTEBOL CAMISA,1ª RISP,03ª AISP,"-35,739056","-9,604893"
43438,PERMITIDO,ESPINGARDA,CBC,12,PM,1379041,NACIONAL,DESOVA,Apreendida,Residência,25/05/2022 19:00:00,2022,5,Mai,25,Qua,19,Noite,Porto de Pedras,Zona Rural,POVOADO PALMEIRAS,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,305272","-9,167279"
43488,PERMITIDO,ESPINGARDA,NI,12,PRF,93350,NI,PORTE ILEGAL,Apreendida,Via Pública,25/05/2022 23:00:00,2022,5,Mai,25,Qua,23,Noite,Maragogi,Zona Rural,RODOVIA BR 101 KM 078,SEM INFORMAÇÃO,2ª RISP,15ª AISP,"-35,227752","-8,995736"
43450,PERMITIDO,PISTOLA,TAURUS,380,PM,KFY68048,NACIONAL,POSSE ILEGAL,Apreendida,Via Pública,26/05/2022 15:00:00,2022,5,Mai,26,Qui,15,Tarde,Maceió,Jacintinho,"RUA SÃO RAFAEL, 45-GROTA DO RAFAEL",VENDA DO SEU CAETANO,1ª RISP,05ª AISP,"-35,711853","-9,634246"
43451,PERMITIDO,REVOLVER,NI,38,PM,1433719,NI,POSSE ILEGAL,Apreendida,Zona Urbana,26/05/2022 19:00:00,2022,5,Mai,26,Qui,19,Noite,Barra de Santo Antônio,Ilha da Crôa,ILHA DA CROA-PRAÇA DO O,SEM INFORMAÇÃO,1ª RISP,11ª AISP,"-35,501308","-9,407853"
43466,PERMITIDO,REVOLVER,TAURUS,38,PM,,NACIONAL,POSSE ILEGAL,Apreendida,Via Pública,27/05/2022 15:00:00,2022,5,Mai,27,Sex,15,Tarde,Maceió,Benedito Bentes,CIDADE SORRISO I QUADRA DC-B. BENTES II-RUA PRINCIPAL-NA RUA DA ULTRAGÁS.,SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,719634","-9,539935"
43467,PERMITIDO,PISTOLA,BERETTA,22,PM,,NACIONAL,POSSE ILEGAL,Apreendida,Via Pública,27/05/2022 15:00:00,2022,5,Mai,27,Sex,15,Tarde,Maceió,Benedito Bentes,CIDADE SORRISO I QUADRA DC-B. BENTES II-RUA PRINCIPAL-NA RUA DA ULTRAGÁS.,SEM INFORMAÇÃO,1ª RISP,06ª AISP,"-35,719634","-9,539935"
43473,PERMITIDO,ESPINGARDA,CBC,28,PM,,NACIONAL,DESOVA,Apreendida,,28/05/2022 11:09:00,2022,5,Mai,28,Sáb,11,Manhã,Marechal Deodoro,Zona Rural,BAIXA DA SAPA,PRÓXIMO AO RIO,1ª RISP,10ª AISP,"-35,901325","-9,732285"
43478,RESTRITO,ESPINGARDA,ROSSI,40,PM,8190490,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,29/05/2022 13:00:00,2022,5,Mai,29,Dom,13,Tarde,Craíbas,Zona Rural,SÍTIO LAGOA DA CUPIRA,SEM INFORMAÇÃO,3ª RISP,16ª AISP,"-36,770481","-9,603482"
43480,NI,ESPINGARDA,NI,NI,PM,,NI,DESOVA,Apreendida,,29/05/2022 15:16:00,2022,5,Mai,29,Dom,15,Tarde,Água Branca,Zona Rural,POVOADO CROATA,"Latitude -9,263625 Longitude -37,8559913181",4ª RISP,24ª AISP,"-37,89441","-9,344764"
43591,NI,ARTESANAL,ARTESANAL,NI,PC,,NI,PORTE ILEGAL,Apreendida,Via Pública,29/05/2022 20:00:00,2022,5,Mai,29,Dom,20,Noite,Maceió,Cidade Universitária,"JARDIM SAÚDE - PRÓXIMO AO BANANAL, RUA DA ZOONOZES",SEM INFORMAÇÃO,1ª RISP,07ª AISP,"-35,786831","-9,53356"
43485,PERMITIDO,PISTOLA,TAURUS,380,PM,KIR36441,NACIONAL,PORTE ILEGAL,Apreendida,Via Pública,29/05/2022 20:00:00,2022,5,Mai,29,Dom,20,Noite,Campo Alegre,Zona Rural,"RODOVIA AL 220-TREVO DE ANADIA (Latitude -9,783125 Longitude -36,3507806000)",SEM INFORMAÇÃO,3ª RISP,20ª AISP,"-36,200738","-9,803946"
43484,PERMITIDO,REVOLVER,NI,32,PM,,NI,PORTE ILEGAL,Apreendida,,29/05/2022 21:46:00,2022,5,Mai,29,Dom,21,Noite,Piaçabuçu,Zona Rural,POVOADO MARITUBA DA FABRICA,,3ª RISP,19ª AISP,"-36,486789","-10,382636"
43481,PERMITIDO,PISTOLA,COLT,45,PM,SS29928,NACIONAL,DESOVA,Apreendida,Outro,29/05/2022 22:00:00,2022,5,Mai,29,Dom,22,Noite,Maceió,Jacintinho,"RUA AMARO FEITOSA-PRÓXIMO DO ANTIGO 9* DISTRITO SENTIDO LADEIRA DO ÓLEO, PRÓXIMO AO BOMPREÇO",SEM INFORMAÇÃO,1ª RISP,05ª AISP,"-35,71644","-9,63716"
43503,PERMITIDO,PISTOLA,TAURUS,380,PM,,NACIONAL,PORTE ILEGAL,Apreendida,Instituição Financeira,30/05/2022 01:00:00,2022,5,Mai,30,Seg,1,Madrugada,Maribondo,Centro,AGÊNCIA DO BANCO BRADESCO,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,30635","-9,578696"
43501,PERMITIDO,ESPINGARDA,NI,12,PC,,NI,PORTE ILEGAL,Apreendida,Instituição Financeira,30/05/2022 01:00:00,2022,5,Mai,30,Seg,1,Madrugada,Maribondo,Centro,AGÊNCIA DO BANCO BRADESCO,SEM INFORMAÇÃO,2ª RISP,13ª AISP,"-36,30635","-9,578696"
43494,PERMITIDO,REVOLVER,TAURUS,32,PM,230413,NACIONAL,PORTE ILEGAL,Apreendida,,30/05/2022 20:32:00,2022,5,Mai,30,Seg,20,Noite,Arapiraca,Alto do Cruzeiro,RUA PEDRO BERNADINO DA SILVA,,3ª RISP,17ª AISP,"-36,656762","-9,745101"
